id, Positive Score, Negative Score, Net Score
37625,0,0,0
37626,0,0,0
37627,0,2,-2
37628,3,0,3
37629,0,0,0
37630,0,0,0
37631,0,0,0
37632,0,2,-2
37633,3,0,3
37634,0,0,0
37635,0,1,-1
37636,1,1,-1
37637,2,0,2
37638,1,0,1
37639,0,0,0
37640,1,0,1
37641,0,0,0
37642,1,1,-1
37643,0,0,0
37644,1,0,1
37645,4,0,4
37646,1,0,1
37647,0,0,0
37648,0,0,0
37649,0,2,-2
37650,0,0,0
37651,1,0,1
37652,1,1,-1
37653,0,2,-2
37654,1,0,1
37655,0,1,-1
37656,1,0,1
37657,0,0,0
37658,2,0,2
37659,0,0,0
37660,2,0,2
37661,1,0,1
37662,1,0,1
37663,2,0,2
37664,0,0,0
37665,0,0,0
37666,2,0,2
37667,0,0,0
37668,2,0,2
37669,0,0,0
37670,1,0,1
37671,1,0,1
37672,0,0,0
37673,0,0,0
37674,0,0,0
37675,0,2,-2
37676,0,6,-6
37677,0,0,0
37678,0,0,0
37679,3,1,3
37680,0,0,0
37681,0,0,0
37682,1,0,1
37683,0,0,0
37684,1,0,1
37685,2,1,2
37686,2,0,2
37687,2,0,2
37688,0,1,-1
37689,0,1,-1
37690,0,0,0
37691,1,0,1
37692,0,0,0
37693,0,0,0
37694,0,0,0
37695,2,0,2
37696,3,0,3
37697,1,0,1
37698,2,0,2
37699,1,1,-1
37700,0,2,-2
37701,1,2,-2
37702,1,0,1
37703,0,0,0
37704,0,1,-1
37705,0,0,0
37706,1,0,1
37707,0,0,0
37708,0,0,0
37709,0,1,-1
37710,0,1,-1
37711,3,0,3
37712,0,0,0
37713,0,0,0
37714,2,0,2
37715,3,0,3
37716,1,0,1
37717,2,0,2
37718,3,0,3
37719,0,2,-2
37720,0,0,0
37721,0,1,-1
37722,0,0,0
37723,0,1,-1
37724,1,0,1
37725,4,0,4
37726,1,0,1
37727,1,1,-1
37728,0,1,-1
37729,0,0,0
37730,1,0,1
37731,1,0,1
37732,1,0,1
37733,2,0,2
37734,3,0,3
37735,0,0,0
37736,0,1,-1
37737,0,0,0
37738,0,3,-3
37739,3,2,3
37740,2,0,2
37741,0,0,0
37742,1,0,1
37743,1,0,1
37744,0,0,0
37745,0,0,0
37746,2,0,2
37747,0,1,-1
37748,0,0,0
37749,2,0,2
37750,0,1,-1
37751,1,0,1
37752,2,0,2
37753,1,2,-2
37754,1,0,1
37755,3,0,3
37756,0,0,0
37757,1,0,1
37758,3,0,3
37759,0,0,0
37760,0,0,0
37761,1,0,1
37762,0,1,-1
37763,0,4,-4
37764,1,0,1
37765,0,0,0
37766,1,0,1
37767,2,0,2
37768,1,1,-1
37769,0,0,0
37770,1,0,1
37771,0,0,0
37772,2,0,2
37773,0,0,0
37774,3,0,3
37775,0,1,-1
37776,0,0,0
37777,1,1,-1
37778,1,0,1
37779,0,0,0
37780,0,2,-2
37781,2,0,2
37782,0,1,-1
37783,1,0,1
37784,0,1,-1
37785,0,2,-2
37786,0,2,-2
37787,0,1,-1
37788,0,0,0
37789,0,0,0
37790,0,1,-1
37791,0,0,0
37792,0,0,0
37793,0,1,-1
37794,1,2,-2
37795,0,0,0
37796,1,0,1
37797,0,0,0
37798,2,1,2
37799,4,0,4
37800,1,0,1
37801,0,0,0
37802,0,0,0
37803,0,0,0
37804,0,0,0
37805,0,0,0
37806,0,0,0
37807,0,0,0
37808,0,0,0
37809,0,1,-1
37810,2,0,2
37811,0,0,0
37812,3,3,-3
37813,1,0,1
37814,0,3,-3
37815,2,0,2
37816,0,0,0
37817,0,0,0
37818,1,0,1
37819,0,0,0
37820,3,0,3
37821,0,0,0
37822,4,0,4
37823,0,0,0
37824,2,0,2
37825,1,0,1
37826,1,0,1
37827,0,2,-2
37828,0,0,0
37829,5,0,5
37830,1,1,-1
37831,1,0,1
37832,1,3,-3
37833,0,0,0
37834,1,1,-1
37835,0,2,-2
37836,1,0,1
37837,0,1,-1
37838,2,0,2
37839,2,0,2
37840,5,0,5
37841,2,0,2
37842,3,0,3
37843,0,0,0
37844,0,1,-1
37845,0,0,0
37846,1,0,1
37847,3,0,3
37848,1,0,1
37849,0,0,0
37850,0,0,0
37851,1,0,1
37852,0,1,-1
37853,0,0,0
37854,1,0,1
37855,1,0,1
37856,0,0,0
37857,5,0,5
37858,3,0,3
37859,1,1,-1
37860,2,0,2
37861,0,0,0
37862,2,0,2
37863,1,0,1
37864,0,1,-1
37865,0,0,0
37866,3,0,3
37867,1,0,1
37868,1,0,1
37869,0,1,-1
37870,0,0,0
37871,0,0,0
37872,1,0,1
37873,0,3,-3
37874,1,0,1
37875,0,1,-1
37876,3,0,3
37877,0,0,0
37878,0,2,-2
37879,3,0,3
37880,2,0,2
37881,1,0,1
37882,0,1,-1
37883,1,0,1
37884,1,0,1
37885,0,0,0
37886,2,1,2
37887,0,1,-1
37888,2,0,2
37889,0,0,0
37890,2,1,2
37891,0,0,0
37892,0,0,0
37893,3,0,3
37894,1,0,1
37895,0,0,0
37896,0,0,0
37897,1,0,1
37898,0,0,0
37899,0,1,-1
37900,0,0,0
37901,2,0,2
37902,0,0,0
37903,0,0,0
37904,2,0,2
37905,3,1,3
37906,0,0,0
37907,0,2,-2
37908,0,1,-1
37909,2,0,2
37910,0,4,-4
37911,0,0,0
37912,1,0,1
37913,0,0,0
37914,1,0,1
37915,0,0,0
37916,3,1,3
37917,1,1,-1
37918,0,1,-1
37919,1,0,1
37920,0,0,0
37921,0,0,0
37922,2,1,2
37923,1,1,-1
37924,3,0,3
37925,1,1,-1
37926,1,1,-1
37927,0,0,0
37928,0,1,-1
37929,1,0,1
37930,1,0,1
37931,1,0,1
37932,0,0,0
37933,1,0,1
37934,1,2,-2
37935,0,1,-1
37936,2,0,2
37937,0,0,0
37938,0,1,-1
37939,0,0,0
37940,0,0,0
37941,0,2,-2
37942,1,0,1
37943,1,0,1
37944,1,1,-1
37945,2,0,2
37946,1,0,1
37947,1,2,-2
37948,1,0,1
37949,1,1,-1
37950,1,0,1
37951,4,0,4
37952,0,0,0
37953,1,0,1
37954,0,2,-2
37955,3,1,3
37956,1,0,1
37957,3,0,3
37958,0,2,-2
37959,2,0,2
37960,1,1,-1
37961,0,1,-1
37962,1,0,1
37963,2,0,2
37964,0,0,0
37965,1,0,1
37966,1,0,1
37967,2,0,2
37968,1,0,1
37969,2,0,2
37970,0,0,0
37971,1,0,1
37972,1,0,1
37973,2,2,-2
37974,1,1,-1
37975,2,0,2
37976,0,0,0
37977,0,2,-2
37978,1,0,1
37979,2,0,2
37980,0,2,-2
37981,2,0,2
37982,1,1,-1
37983,0,1,-1
37984,0,0,0
37985,0,0,0
37986,1,0,1
37987,1,0,1
37988,2,2,-2
37989,1,0,1
37990,0,0,0
37991,2,0,2
37992,0,0,0
37993,1,0,1
37994,0,0,0
37995,0,0,0
37996,0,0,0
37997,1,0,1
37998,5,0,5
37999,2,0,2
38000,1,0,1
38001,1,0,1
38002,1,1,-1
38003,1,0,1
38004,1,0,1
38005,2,0,2
38006,2,0,2
38007,0,0,0
38008,1,0,1
38009,0,0,0
38010,0,0,0
38011,0,0,0
38012,2,3,-3
38013,3,0,3
38014,0,0,0
38015,0,1,-1
38016,0,0,0
38017,0,0,0
38018,0,0,0
38019,0,3,-3
38020,0,0,0
38021,4,0,4
38022,0,0,0
38023,1,0,1
38024,1,0,1
38025,1,0,1
38026,0,0,0
38027,0,0,0
38028,0,0,0
38029,0,0,0
38030,0,0,0
38031,0,0,0
38032,0,0,0
38033,1,0,1
38034,0,3,-3
38035,0,1,-1
38036,0,0,0
38037,0,0,0
38038,0,0,0
38039,0,0,0
38040,1,0,1
38041,2,0,2
38042,0,0,0
38043,1,0,1
38044,1,0,1
38045,1,0,1
38046,0,0,0
38047,1,0,1
38048,0,0,0
38049,0,0,0
38050,0,0,0
38051,0,1,-1
38052,1,2,-2
38053,1,1,-1
38054,1,0,1
38055,0,1,-1
38056,0,2,-2
38057,1,0,1
38058,2,0,2
38059,2,4,-4
38060,1,0,1
38061,0,1,-1
38062,0,0,0
38063,0,1,-1
38064,1,0,1
38065,0,0,0
38066,0,3,-3
38067,1,0,1
38068,0,0,0
38069,2,1,2
38070,0,0,0
38071,1,1,-1
38072,0,0,0
38073,3,0,3
38074,1,0,1
38075,1,0,1
38076,2,0,2
38077,1,1,-1
38078,2,2,-2
38079,2,0,2
38080,0,0,0
38081,1,0,1
38082,0,2,-2
38083,0,1,-1
38084,1,0,1
38085,3,0,3
38086,0,0,0
38087,1,1,-1
38088,0,0,0
38089,1,2,-2
38090,0,0,0
38091,1,0,1
38092,1,1,-1
38093,3,0,3
38094,2,0,2
38095,1,0,1
38096,0,0,0
38097,2,1,2
38098,1,0,1
38099,0,0,0
38100,2,0,2
38101,0,0,0
38102,0,0,0
38103,0,1,-1
38104,1,0,1
38105,1,0,1
38106,1,0,1
38107,2,0,2
38108,4,0,4
38109,1,0,1
38110,0,0,0
38111,0,0,0
38112,1,0,1
38113,1,0,1
38114,0,1,-1
38115,1,0,1
38116,2,0,2
38117,0,1,-1
38118,1,2,-2
38119,2,1,2
38120,1,0,1
38121,1,0,1
38122,0,0,0
38123,0,0,0
38124,2,0,2
38125,0,0,0
38126,0,0,0
38127,1,1,-1
38128,1,0,1
38129,1,0,1
38130,0,1,-1
38131,0,0,0
38132,2,2,-2
38133,0,0,0
38134,1,0,1
38135,0,1,-1
38136,1,1,-1
38137,1,0,1
38138,1,0,1
38139,6,0,6
38140,0,0,0
38141,1,0,1
38142,0,0,0
38143,0,1,-1
38144,1,0,1
38145,0,0,0
38146,3,2,3
38147,0,2,-2
38148,2,0,2
38149,0,1,-1
38150,2,0,2
38151,1,0,1
38152,3,0,3
38153,1,0,1
38154,3,0,3
38155,0,0,0
38156,0,0,0
38157,3,0,3
38158,0,1,-1
38159,1,1,-1
38160,0,0,0
38161,0,0,0
38162,3,0,3
38163,3,1,3
38164,2,0,2
38165,1,0,1
38166,2,0,2
38167,0,2,-2
38168,0,0,0
38169,0,0,0
38170,1,1,-1
38171,0,0,0
38172,0,2,-2
38173,1,0,1
38174,1,0,1
38175,0,0,0
38176,0,0,0
38177,3,0,3
38178,1,0,1
38179,0,1,-1
38180,2,0,2
38181,0,0,0
38182,2,1,2
38183,2,0,2
38184,1,0,1
38185,0,1,-1
38186,3,0,3
38187,0,0,0
38188,0,0,0
38189,2,0,2
38190,1,0,1
38191,1,1,-1
38192,0,0,0
38193,3,0,3
38194,1,0,1
38195,0,0,0
38196,1,2,-2
38197,1,0,1
38198,4,0,4
38199,1,1,-1
38200,0,0,0
38201,0,0,0
38202,0,0,0
38203,1,2,-2
38204,3,1,3
38205,1,0,1
38206,3,0,3
38207,0,0,0
38208,2,0,2
38209,1,0,1
38210,3,0,3
38211,1,0,1
38212,1,0,1
38213,1,0,1
38214,0,0,0
38215,1,0,1
38216,1,0,1
38217,0,2,-2
38218,1,0,1
38219,2,0,2
38220,3,0,3
38221,0,2,-2
38222,2,0,2
38223,0,3,-3
38224,1,0,1
38225,0,0,0
38226,1,1,-1
38227,1,0,1
38228,1,0,1
38229,1,0,1
38230,0,0,0
38231,1,0,1
38232,0,0,0
38233,3,0,3
38234,1,0,1
38235,4,0,4
38236,0,0,0
38237,1,0,1
38238,3,0,3
38239,0,0,0
38240,1,0,1
38241,2,0,2
38242,2,0,2
38243,0,0,0
38244,1,0,1
38245,1,0,1
38246,0,1,-1
38247,4,0,4
38248,1,1,-1
38249,0,0,0
38250,2,0,2
38251,1,0,1
38252,3,0,3
38253,0,0,0
38254,0,0,0
38255,0,0,0
38256,1,0,1
38257,0,0,0
38258,0,1,-1
38259,0,0,0
38260,0,0,0
38261,3,0,3
38262,0,0,0
38263,2,0,2
38264,1,2,-2
38265,0,0,0
38266,0,1,-1
38267,0,0,0
38268,1,1,-1
38269,1,0,1
38270,1,0,1
38271,1,1,-1
38272,0,1,-1
38273,0,0,0
38274,0,2,-2
38275,0,3,-3
38276,2,0,2
38277,2,0,2
38278,0,0,0
38279,1,1,-1
38280,1,1,-1
38281,0,2,-2
38282,0,0,0
38283,1,0,1
38284,0,0,0
38285,0,1,-1
38286,1,1,-1
38287,0,0,0
38288,1,0,1
38289,2,1,2
38290,3,0,3
38291,0,0,0
38292,0,0,0
38293,1,0,1
38294,3,0,3
38295,3,0,3
38296,0,0,0
38297,0,2,-2
38298,0,0,0
38299,0,0,0
38300,1,0,1
38301,0,0,0
38302,2,0,2
38303,1,0,1
38304,2,0,2
38305,0,3,-3
38306,0,0,0
38307,1,0,1
38308,0,3,-3
38309,1,0,1
38310,3,0,3
38311,0,1,-1
38312,0,0,0
38313,0,2,-2
38314,0,1,-1
38315,1,0,1
38316,0,0,0
38317,1,0,1
38318,1,1,-1
38319,0,1,-1
38320,1,0,1
38321,5,0,5
38322,1,0,1
38323,2,3,-3
38324,0,2,-2
38325,3,0,3
38326,1,0,1
38327,0,0,0
38328,1,0,1
38329,0,2,-2
38330,0,2,-2
38331,0,1,-1
38332,1,0,1
38333,5,0,5
38334,0,2,-2
38335,0,0,0
38336,1,0,1
38337,0,0,0
38338,0,1,-1
38339,1,0,1
38340,2,3,-3
38341,0,1,-1
38342,1,1,-1
38343,0,0,0
38344,1,0,1
38345,0,0,0
38346,0,3,-3
38347,0,0,0
38348,0,0,0
38349,0,0,0
38350,3,0,3
38351,0,0,0
38352,0,0,0
38353,0,0,0
38354,0,1,-1
38355,1,0,1
38356,0,2,-2
38357,0,0,0
38358,1,0,1
38359,0,0,0
38360,3,0,3
38361,2,0,2
38362,0,1,-1
38363,0,1,-1
38364,0,0,0
38365,2,0,2
38366,1,0,1
38367,0,0,0
38368,1,0,1
38369,2,3,-3
38370,1,0,1
38371,1,2,-2
38372,3,0,3
38373,1,0,1
38374,2,1,2
38375,0,2,-2
38376,0,0,0
38377,0,0,0
38378,2,0,2
38379,3,0,3
38380,1,0,1
38381,1,1,-1
38382,0,1,-1
38383,0,0,0
38384,1,1,-1
38385,1,0,1
38386,0,0,0
38387,0,0,0
38388,0,0,0
38389,1,0,1
38390,0,0,0
38391,0,2,-2
38392,1,0,1
38393,3,0,3
38394,0,1,-1
38395,0,2,-2
38396,0,0,0
38397,1,0,1
38398,3,0,3
38399,0,0,0
38400,0,0,0
38401,0,0,0
38402,2,0,2
38403,1,0,1
38404,0,0,0
38405,0,0,0
38406,3,0,3
38407,0,0,0
38408,0,0,0
38409,0,0,0
38410,0,1,-1
38411,1,0,1
38412,1,0,1
38413,1,0,1
38414,4,0,4
38415,0,2,-2
38416,1,0,1
38417,3,0,3
38418,1,0,1
38419,0,2,-2
38420,0,0,0
38421,0,1,-1
38422,0,3,-3
38423,0,0,0
38424,1,0,1
38425,1,0,1
38426,1,1,-1
38427,0,2,-2
38428,0,0,0
38429,1,0,1
38430,0,0,0
38431,1,0,1
38432,0,2,-2
38433,1,0,1
38434,0,0,0
38435,0,0,0
38436,1,0,1
38437,1,3,-3
38438,0,0,0
38439,0,1,-1
38440,0,0,0
38441,0,3,-3
38442,1,0,1
38443,2,2,-2
38444,0,1,-1
38445,0,1,-1
38446,3,1,3
38447,1,0,1
38448,3,0,3
38449,0,0,0
38450,1,0,1
38451,3,1,3
38452,0,0,0
38453,2,0,2
38454,0,0,0
38455,2,1,2
38456,1,0,1
38457,0,0,0
38458,0,0,0
38459,0,0,0
38460,3,2,3
38461,0,0,0
38462,1,0,1
38463,0,0,0
38464,0,1,-1
38465,0,0,0
38466,0,0,0
38467,1,1,-1
38468,1,0,1
38469,1,0,1
38470,0,0,0
38471,1,0,1
38472,0,3,-3
38473,0,0,0
38474,2,0,2
38475,0,1,-1
38476,2,0,2
38477,1,0,1
38478,2,0,2
38479,1,2,-2
38480,0,0,0
38481,0,0,0
38482,0,0,0
38483,0,1,-1
38484,0,0,0
38485,0,1,-1
38486,3,0,3
38487,0,1,-1
38488,0,1,-1
38489,1,0,1
38490,4,1,4
38491,1,0,1
38492,3,0,3
38493,0,0,0
38494,1,0,1
38495,0,0,0
38496,1,1,-1
38497,1,3,-3
38498,0,0,0
38499,2,0,2
38500,0,0,0
38501,2,3,-3
38502,1,0,1
38503,1,1,-1
38504,0,0,0
38505,2,0,2
38506,1,1,-1
38507,0,1,-1
38508,3,0,3
38509,1,0,1
38510,0,0,0
38511,0,0,0
38512,1,0,1
38513,0,0,0
38514,0,0,0
38515,0,2,-2
38516,1,0,1
38517,1,0,1
38518,1,1,-1
38519,1,0,1
38520,1,1,-1
38521,0,0,0
38522,1,0,1
38523,0,0,0
38524,0,0,0
38525,0,0,0
38526,1,1,-1
38527,0,1,-1
38528,0,0,0
38529,1,0,1
38530,1,0,1
38531,0,0,0
38532,2,1,2
38533,0,2,-2
38534,1,2,-2
38535,0,1,-1
38536,1,0,1
38537,0,1,-1
38538,1,0,1
38539,1,1,-1
38540,0,1,-1
38541,0,0,0
38542,0,1,-1
38543,2,0,2
38544,1,0,1
38545,1,0,1
38546,1,0,1
38547,2,0,2
38548,0,0,0
38549,3,1,3
38550,2,0,2
38551,1,0,1
38552,5,0,5
38553,2,0,2
38554,1,0,1
38555,2,0,2
38556,0,0,0
38557,1,0,1
38558,0,1,-1
38559,0,2,-2
38560,0,1,-1
38561,0,1,-1
38562,1,0,1
38563,3,1,3
38564,1,0,1
38565,1,0,1
38566,0,2,-2
38567,1,0,1
38568,1,1,-1
38569,0,0,0
38570,1,2,-2
38571,2,0,2
38572,1,2,-2
38573,1,3,-3
38574,2,1,2
38575,1,0,1
38576,0,2,-2
38577,0,0,0
38578,0,0,0
38579,1,0,1
38580,3,1,3
38581,2,0,2
38582,0,1,-1
38583,0,0,0
38584,1,0,1
38585,0,1,-1
38586,0,0,0
38587,0,0,0
38588,2,0,2
38589,2,0,2
38590,0,0,0
38591,0,0,0
38592,0,0,0
38593,0,0,0
38594,0,0,0
38595,0,1,-1
38596,0,0,0
38597,2,0,2
38598,2,0,2
38599,0,0,0
38600,1,1,-1
38601,0,0,0
38602,1,1,-1
38603,2,0,2
38604,1,0,1
38605,1,0,1
38606,0,0,0
38607,0,1,-1
38608,0,0,0
38609,0,0,0
38610,1,0,1
38611,2,1,2
38612,1,0,1
38613,0,0,0
38614,0,1,-1
38615,3,0,3
38616,1,0,1
38617,0,0,0
38618,0,0,0
38619,2,0,2
38620,1,0,1
38621,2,2,-2
38622,2,4,-4
38623,0,0,0
38624,1,1,-1
38625,0,1,-1
38626,0,2,-2
38627,0,0,0
38628,0,0,0
38629,0,1,-1
38630,0,0,0
38631,0,1,-1
38632,0,0,0
38633,2,0,2
38634,0,0,0
38635,0,1,-1
38636,3,0,3
38637,1,0,1
38638,0,0,0
38639,1,0,1
38640,0,0,0
38641,0,0,0
38642,0,3,-3
38643,3,0,3
38644,0,4,-4
38645,1,0,1
38646,3,0,3
38647,1,0,1
38648,0,0,0
38649,1,1,-1
38650,0,0,0
38651,0,0,0
38652,3,0,3
38653,0,0,0
38654,0,0,0
38655,3,0,3
38656,0,0,0
38657,0,0,0
38658,0,0,0
38659,0,1,-1
38660,1,0,1
38661,2,0,2
38662,0,0,0
38663,3,0,3
38664,1,0,1
38665,0,0,0
38666,0,0,0
38667,0,0,0
38668,2,1,2
38669,0,0,0
38670,1,0,1
38671,1,0,1
38672,0,0,0
38673,0,0,0
38674,1,0,1
38675,1,0,1
38676,0,0,0
38677,4,1,4
38678,3,0,3
38679,0,3,-3
38680,0,0,0
38681,0,0,0
38682,3,0,3
38683,0,0,0
38684,0,0,0
38685,3,0,3
38686,0,1,-1
38687,2,0,2
38688,0,0,0
38689,1,0,1
38690,3,0,3
38691,4,0,4
38692,0,0,0
38693,1,0,1
38694,1,0,1
38695,1,2,-2
38696,1,0,1
38697,0,0,0
38698,1,0,1
38699,0,0,0
38700,0,0,0
38701,1,2,-2
38702,1,0,1
38703,0,2,-2
38704,3,0,3
38705,1,0,1
38706,0,1,-1
38707,1,0,1
38708,0,1,-1
38709,0,1,-1
38710,0,0,0
38711,0,0,0
38712,3,0,3
38713,0,1,-1
38714,3,0,3
38715,2,0,2
38716,0,0,0
38717,1,0,1
38718,0,0,0
38719,3,0,3
38720,0,0,0
38721,0,0,0
38722,0,1,-1
38723,1,0,1
38724,0,0,0
38725,0,0,0
38726,0,0,0
38727,0,0,0
38728,0,0,0
38729,0,0,0
38730,0,0,0
38731,1,1,-1
38732,0,0,0
38733,2,2,-2
38734,0,0,0
38735,0,0,0
38736,2,0,2
38737,0,1,-1
38738,2,0,2
38739,1,1,-1
38740,0,1,-1
38741,1,0,1
38742,0,1,-1
38743,0,0,0
38744,1,0,1
38745,3,0,3
38746,0,0,0
38747,0,0,0
38748,0,2,-2
38749,0,0,0
38750,0,0,0
38751,1,1,-1
38752,1,0,1
38753,0,1,-1
38754,0,0,0
38755,0,0,0
38756,1,1,-1
38757,1,0,1
38758,0,0,0
38759,1,0,1
38760,0,0,0
38761,0,0,0
38762,1,0,1
38763,0,0,0
38764,0,0,0
38765,1,0,1
38766,0,0,0
38767,0,0,0
38768,0,0,0
38769,1,0,1
38770,0,1,-1
38771,0,0,0
38772,1,0,1
38773,0,1,-1
38774,1,0,1
38775,3,0,3
38776,0,0,0
38777,0,1,-1
38778,0,0,0
38779,0,2,-2
38780,0,0,0
38781,1,0,1
38782,1,0,1
38783,0,0,0
38784,1,0,1
38785,2,0,2
38786,2,0,2
38787,1,0,1
38788,0,0,0
38789,2,0,2
38790,0,0,0
38791,2,1,2
38792,1,0,1
38793,0,0,0
38794,1,4,-4
38795,1,1,-1
38796,0,0,0
38797,0,0,0
38798,1,2,-2
38799,2,0,2
38800,0,0,0
38801,0,0,0
38802,0,0,0
38803,0,0,0
38804,2,1,2
38805,0,0,0
38806,0,0,0
38807,0,2,-2
38808,1,0,1
38809,0,0,0
38810,1,0,1
38811,1,0,1
38812,1,0,1
38813,1,0,1
38814,1,0,1
38815,3,0,3
38816,1,0,1
38817,1,1,-1
38818,0,0,0
38819,0,0,0
38820,0,2,-2
38821,0,0,0
38822,2,0,2
38823,0,1,-1
38824,1,1,-1
38825,1,1,-1
38826,1,0,1
38827,0,0,0
38828,4,0,4
38829,0,0,0
38830,1,0,1
38831,1,1,-1
38832,0,0,0
38833,1,0,1
38834,1,0,1
38835,1,0,1
38836,1,0,1
38837,0,0,0
38838,0,1,-1
38839,1,0,1
38840,2,0,2
38841,1,0,1
38842,1,3,-3
38843,0,0,0
38844,3,0,3
38845,3,0,3
38846,0,0,0
38847,3,0,3
38848,3,0,3
38849,0,0,0
38850,0,0,0
38851,1,1,-1
38852,1,0,1
38853,0,0,0
38854,0,0,0
38855,5,0,5
38856,0,1,-1
38857,0,0,0
38858,0,1,-1
38859,0,1,-1
38860,1,1,-1
38861,2,3,-3
38862,3,0,3
38863,0,0,0
38864,2,0,2
38865,0,2,-2
38866,3,0,3
38867,0,0,0
38868,1,0,1
38869,1,0,1
38870,1,0,1
38871,0,1,-1
38872,0,0,0
38873,0,0,0
38874,0,0,0
38875,1,0,1
38876,1,0,1
38877,1,0,1
38878,2,1,2
38879,1,1,-1
38880,1,1,-1
38881,0,0,0
38882,0,0,0
38883,1,1,-1
38884,4,0,4
38885,0,2,-2
38886,3,0,3
38887,2,0,2
38888,1,0,1
38889,1,0,1
38890,1,0,1
38891,0,1,-1
38892,0,0,0
38893,0,0,0
38894,2,3,-3
38895,0,0,0
38896,0,0,0
38897,1,0,1
38898,0,0,0
38899,0,0,0
38900,0,0,0
38901,1,1,-1
38902,1,0,1
38903,0,1,-1
38904,0,0,0
38905,0,3,-3
38906,0,0,0
38907,1,0,1
38908,0,4,-4
38909,0,1,-1
38910,1,0,1
38911,1,0,1
38912,1,0,1
38913,0,1,-1
38914,1,0,1
38915,0,1,-1
38916,1,0,1
38917,6,0,6
38918,1,0,1
38919,0,0,0
38920,4,0,4
38921,1,1,-1
38922,3,0,3
38923,0,0,0
38924,0,1,-1
38925,0,3,-3
38926,0,0,0
38927,2,0,2
38928,1,0,1
38929,0,3,-3
38930,2,0,2
38931,1,0,1
38932,1,0,1
38933,0,1,-1
38934,0,2,-2
38935,1,0,1
38936,1,0,1
38937,1,0,1
38938,0,1,-1
38939,0,1,-1
38940,0,0,0
38941,1,1,-1
38942,0,0,0
38943,2,0,2
38944,2,0,2
38945,0,0,0
38946,0,0,0
38947,0,0,0
38948,0,0,0
38949,1,1,-1
38950,1,3,-3
38951,0,0,0
38952,0,0,0
38953,0,0,0
38954,0,0,0
38955,0,0,0
38956,4,0,4
38957,1,0,1
38958,2,0,2
38959,2,0,2
38960,1,0,1
38961,0,3,-3
38962,1,0,1
38963,0,0,0
38964,0,0,0
38965,1,0,1
38966,0,0,0
38967,1,1,-1
38968,3,0,3
38969,1,0,1
38970,2,0,2
38971,0,0,0
38972,3,0,3
38973,0,1,-1
38974,0,0,0
38975,0,0,0
38976,0,5,-5
38977,1,0,1
38978,1,0,1
38979,0,2,-2
38980,0,0,0
38981,1,0,1
38982,0,0,0
38983,0,0,0
38984,0,0,0
38985,1,0,1
38986,0,0,0
38987,0,0,0
38988,1,0,1
38989,1,0,1
38990,1,0,1
38991,1,0,1
38992,0,0,0
38993,1,0,1
38994,1,1,-1
38995,1,0,1
38996,1,0,1
38997,1,0,1
38998,2,0,2
38999,1,0,1
39000,0,0,0
39001,0,0,0
39002,1,0,1
39003,1,2,-2
39004,0,0,0
39005,1,1,-1
39006,1,0,1
39007,2,1,2
39008,3,0,3
39009,0,0,0
39010,0,3,-3
39011,0,0,0
39012,0,0,0
39013,0,2,-2
39014,0,1,-1
39015,0,0,0
39016,0,0,0
39017,5,0,5
39018,2,1,2
39019,1,0,1
39020,1,0,1
39021,1,0,1
39022,0,1,-1
39023,0,1,-1
39024,1,2,-2
39025,1,0,1
39026,1,4,-4
39027,1,2,-2
39028,0,3,-3
39029,0,1,-1
39030,0,0,0
39031,1,1,-1
39032,0,1,-1
39033,0,0,0
39034,2,1,2
39035,1,0,1
39036,1,0,1
39037,1,0,1
39038,2,0,2
39039,1,2,-2
39040,1,0,1
39041,0,1,-1
39042,0,0,0
39043,1,0,1
39044,2,1,2
39045,2,0,2
39046,0,0,0
39047,0,0,0
39048,0,1,-1
39049,0,0,0
39050,0,2,-2
39051,0,1,-1
39052,2,0,2
39053,1,0,1
39054,1,0,1
39055,0,3,-3
39056,1,3,-3
39057,0,0,0
39058,0,0,0
39059,1,0,1
39060,0,0,0
39061,1,0,1
39062,0,1,-1
39063,2,0,2
39064,1,3,-3
39065,1,0,1
39066,0,1,-1
39067,2,0,2
39068,0,0,0
39069,2,0,2
39070,2,0,2
39071,0,2,-2
39072,0,0,0
39073,4,0,4
39074,0,2,-2
39075,1,0,1
39076,2,2,-2
39077,3,0,3
39078,1,0,1
39079,0,0,0
39080,0,0,0
39081,0,0,0
39082,1,0,1
39083,0,0,0
39084,0,0,0
39085,3,0,3
39086,2,3,-3
39087,0,0,0
39088,3,0,3
39089,0,1,-1
39090,2,0,2
39091,0,0,0
39092,3,0,3
39093,2,0,2
39094,0,0,0
39095,0,1,-1
39096,0,0,0
39097,1,2,-2
39098,1,1,-1
39099,1,0,1
39100,1,0,1
39101,2,3,-3
39102,2,1,2
39103,0,0,0
39104,0,0,0
39105,0,0,0
39106,0,0,0
39107,0,0,0
39108,0,0,0
39109,0,0,0
39110,2,1,2
39111,0,0,0
39112,1,0,1
39113,1,0,1
39114,1,3,-3
39115,0,1,-1
39116,1,3,-3
39117,0,2,-2
39118,0,0,0
39119,0,0,0
39120,3,0,3
39121,0,0,0
39122,1,0,1
39123,1,0,1
39124,2,0,2
39125,1,0,1
39126,1,0,1
39127,0,0,0
39128,1,0,1
39129,0,3,-3
39130,0,1,-1
39131,0,0,0
39132,1,0,1
39133,0,1,-1
39134,6,0,6
39135,1,0,1
39136,0,0,0
